time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,payload_length,header_length,length_total,timestamps,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
2020-04-25 16:26:39.991938+00:00,26012682,QIImASYAIIMBeSwKh4DT9cCFmA==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-75,9.5,-1,10,33568,1.0,28,9,44,1587831999.991938,44.28837823867798,0.9934886250039716,44.0,88.0,1.0,2.0
2020-04-25 16:27:02.136258+00:00,26012682,QIImASYAIYMByULLaATrYxSfSQ==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,10.8,-1,10,33569,1.0,28,9,44,1587832022.136258,22.14432001113892,1.9869655052793385,44.0,88.0,1.0,2.0
2020-04-25 16:27:24.280997+00:00,26012682,QIImASYAIoMBUcS+nVcl4Z0Ikg==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-77,7.0,-1,10,33570,1.0,28,9,44,1587832044.280997,22.1447389125824,1.986927918802406,44.0,132.0,1.0,3.0
2020-04-25 16:27:39.667368+00:00,fe8245c1,gMFFgv6AigABwxn+vNCL94/FVP9UVk9cT1sazSDHWqq95PPJauF9bn4cG9nn,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-108,-4.5,-1,100,138,1.0,60,9,76,1587832059.667368,15.38637089729309,2.859673687428195,76.0,164.0,1.0,3.0
2020-04-25 16:27:46.425462+00:00,26012682,QIImASYAI4MBCbGkowKBw+Jb7A==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.2,-1,10,33571,1.0,28,9,44,1587832066.425462,6.758094072341919,11.245774205931305,44.0,208.0,1.0,4.0
2020-04-25 16:27:53.742148+00:00,fe8245b6,gLZFgv6APQQB5arXy2b/iDa6/WRiVVV0P1DqE4lvTjvNPIXgI4KqjI8/S8/f,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-89,-17.8,-1,100,1085,1.0,60,9,76,1587832073.7421482,7.316686153411865,6.01365140959097,76.0,284.0,1.0,5.0
2020-04-25 16:27:55.401107+00:00,fe8245c9,gMlFgv6AugABFClaXbRiwcJtbOh4pmfh0s5zOha0rGh0zCaVA2cArgFjFHtk,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-103,-2.0,-1,100,186,1.0,60,9,76,1587832075.4011068,1.6589586734771729,45.81187055172641,76.0,360.0,1.0,6.0
2020-04-25 16:28:08.569566+00:00,26012682,QIImASYAJIMBz1oz2WPqL9Q+vw==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,9.2,-1,10,33572,1.0,28,9,44,1587832088.569566,13.168459177017212,5.771366184788125,44.0,360.0,1.0,6.0
2020-04-25 16:28:24.675410+00:00,27008243,QEOCACeA1QMBcUsbg/proDk4YM//FCoryBciQnVdGQAYBDlP,0000024b0b031c97,1,867300000,11.0,125.0,4/5,-83,7.5,-1,10,981,1.0,48,9,64,1587832104.67541,16.105844020843506,2.731927612303773,64.0,380.0,1.0,6.0
2020-04-25 16:28:30.713975+00:00,26012682,QIImASYAJYMBpu2daVQVXGjHww==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.2,-1,10,33573,1.0,28,9,44,1587832110.713975,6.038564920425415,10.598544661417868,44.0,424.0,1.0,7.0
2020-04-25 16:28:52.858560+00:00,26012682,QIImASYAJoMB8yi830S+1rmZoA==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-75,9.8,-1,10,33574,1.0,28,9,44,1587832132.85856,22.14458513259888,1.9869417167462728,44.0,348.0,1.0,6.0
2020-04-25 16:29:11.688250+00:00,fe824597,gJdFgv6AVwcB1t00cqbI+YIVJQny8zrgZcIDmoKqudPAnSOBXyna23Tl8C+f,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-107,-8.2,-1,100,1879,1.0,60,9,76,1587832151.68825,18.829689979553223,2.3367352329102977,76.0,228.0,1.0,4.0
2020-04-25 16:29:15.002655+00:00,26012682,QIImASYAJ4MBTJ2SCf7EeEZMSQ==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-76,9.8,-1,10,33575,1.0,28,9,44,1587832155.002655,3.314404964447021,22.930209438869795,44.0,272.0,1.0,5.0
2020-04-25 16:29:24.808222+00:00,fe8245a0,gKBFgv6AkgkBKT5uu+gGnP2pvRx6ayX5Z58PMzhZapwN2f5YUqcC4KqItX4A,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-99,-10.8,-1,100,2450,1.0,60,9,76,1587832164.808222,9.805567026138306,4.487246875444425,76.0,284.0,1.0,5.0
2020-04-25 16:29:28.143028+00:00,fe82459c,gJxFgv6AIQcB1/RPeCPmyaPI31I4fRiL9rGRorjp+8HT5uqMMJEwbfyVwdV7,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-113,-13.8,-1,100,1825,1.0,60,9,76,1587832168.143028,3.334805965423584,22.789931644597665,76.0,360.0,1.0,6.0
2020-04-25 16:29:37.147056+00:00,26012682,QIImASYAKIMBo+yBsElfZiDvnQ==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-79,9.8,-1,10,33576,1.0,28,9,44,1587832177.147056,9.004028081893921,8.440666700365737,44.0,360.0,1.0,6.0
2020-04-25 16:29:59.291547+00:00,26012682,QIImASYAKYMBTTgWFhX4sjtrOQ==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-76,9.2,-1,10,33577,1.0,28,9,44,1587832199.2915468,22.144490718841556,1.9869501881369875,44.0,360.0,1.0,6.0
2020-04-25 16:30:15.371478+00:00,26012dc5,QMUtASYAAx0BXlfi/RZT3JonuYSL+msbBJL73BfyRaapf/EwFVlgt1Ee3XCnBECUuyLEADW/7IrTa5Rgo2c=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-105,-3.8,-1,10,7427,1.0,84,9,100,1587832215.371478,16.079931259155273,2.736330105574808,100.0,340.0,1.0,5.0
2020-04-25 16:30:21.436171+00:00,26012682,QIImASYAKoMBDbH97H8AaQI3lw==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-76,9.2,-1,10,33578,1.0,28,9,44,1587832221.436171,6.064692974090576,16.48888087611647,44.0,384.0,1.0,6.0
2020-04-25 16:30:28.032051+00:00,26012e63,QGMuASaAZQIB5fHntHgtozmPKCrhWnYB,0000024b0b031c97,1,867100000,8.0,125.0,4/5,-109,-7.8,-1,10,613,1.0,32,9,48,1587832228.0320508,6.595879793167114,6.670831091491544,48.0,280.0,1.0,5.0
2020-04-25 16:30:28.947706+00:00,fe8245c0,gMBFgv6AhgABAj4ZYgcQCDUMuRXgYDnMOYsZp3vN4N7WbBx/Dkh3Fh0Qyezu,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-106,-9.8,-1,100,134,1.0,60,9,76,1587832228.9477062,0.9156553745269777,52.42146918516864,124.0,356.0,2.0,6.0
2020-04-25 16:30:31.576553+00:00,26011b56,QFYbASaALwAB0Rz1elOjQGA=,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-108,-3.5,-1,10,47,1.0,24,9,40,1587832231.5765529,2.6288466453552246,28.91001654063029,40.0,396.0,1.0,7.0
2020-04-25 16:30:43.580503+00:00,26012682,QIImASYAK4MByhex2FMBMgAiPQ==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-77,9.2,-1,10,33579,1.0,28,9,44,1587832243.580503,12.003950119018556,3.332236439122292,44.0,396.0,1.0,7.0
2020-04-25 16:31:05.724784+00:00,26012682,QIImASYALIMBZWXKjiPxiW7h8Q==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,8.8,-1,10,33580,1.0,28,9,44,1587832265.724784,22.14428114891052,1.986968992315416,44.0,396.0,1.0,7.0
2020-04-25 16:31:27.642009+00:00,fe8245b6,gLZFgv6APQQB5arXy2b/iDa6/WRiVVV0P1DqE4lvTjvNPIXgI4KqjI8/S8/f,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-8.8,-1,100,1085,1.0,60,9,76,1587832287.642009,21.917224884033203,2.0075534303639966,76.0,328.0,1.0,6.0
2020-04-25 16:31:27.869393+00:00,26012682,QIImASYALYMBQ4BLMXjqA2h9Rg==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,5.5,-1,10,33581,1.0,28,9,44,1587832287.8693929,0.2273838520050048,334.2365754201718,120.0,372.0,2.0,7.0
2020-04-25 16:31:29.301975+00:00,fe8245c9,gMlFgv6AugABFClaXbRiwcJtbOh4pmfh0s5zOha0rGh0zCaVA2cArgFjFHtk,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-104,0.2,-1,100,186,1.0,60,9,76,1587832289.301975,1.432582139968872,30.713771149594297,76.0,324.0,1.0,6.0
2020-04-25 16:31:32.299254+00:00,27008243,QEOCACeA1gMBSo2QEX3sLmXP4F6LkUpX1jHQwvF17AMQnitW,0000024b0b031c97,1,868500000,11.0,125.0,4/5,-97,7.0,-1,10,982,1.0,48,9,64,1587832292.299254,2.997278928756714,25.356332128730237,64.0,348.0,1.0,6.0
2020-04-25 16:31:50.013744+00:00,26012682,QIImASYALoMBGsAIb+VFSjeaIg==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,10.0,-1,10,33582,1.0,28,9,44,1587832310.013744,17.714490175247192,3.612861525612996,44.0,348.0,1.0,6.0
2020-04-25 16:32:12.157939+00:00,26012682,QIImASYAL4MBAdCqmMhXybqwLw==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,7.5,-1,10,33583,1.0,28,9,44,1587832332.157939,22.144194841384888,1.9869767365742823,44.0,348.0,1.0,6.0
2020-04-25 16:32:34.302164+00:00,26012682,QIImASYAMIMBJ62Gs9c3O+qq5Q==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-77,9.0,-1,10,33584,1.0,28,9,44,1587832354.302164,22.144225120544437,1.9869740196589107,44.0,132.0,1.0,3.0
2020-04-25 16:32:56.446396+00:00,26012682,QIImASYAMYMBhgEpVTiOP7OMKA==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-77,8.2,-1,10,33585,1.0,28,9,44,1587832376.446396,22.14423179626465,1.9869734206549463,44.0,132.0,1.0,3.0
2020-04-25 16:32:57.560116+00:00,04a04a4a,QEpKoASAnysBvZq5pMiQ4AWmpZA30JR2on5H+mM3i8Bn,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-105,-5.0,-1,10,11167,1.0,44,9,60,1587832377.560116,1.113720178604126,39.50723067184355,60.0,192.0,1.0,4.0
2020-04-25 16:33:18.591316+00:00,26012682,QIImASYAMoMBI3QWGq4olj2tvw==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-79,10.0,-1,10,33586,1.0,28,9,44,1587832398.591316,21.03119993209839,2.8529042657440757,44.0,192.0,1.0,4.0
2020-04-25 16:33:38.837064+00:00,fe8245b9,gLlFgv6A4QYBoxhMWh318LsEeZeHdxAEWVMyENEd/EYtEVGR/hm8YI5Cxds4,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-109,-12.0,-1,100,1761,1.0,60,9,76,1587832418.837064,20.245748043060303,2.173295840016245,76.0,224.0,1.0,4.0
2020-04-25 16:33:40.735430+00:00,26012682,QIImASYAM4MBTixIlZTAGKZ2Yg==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-77,9.5,-1,10,33587,1.0,28,9,44,1587832420.73543,1.8983659744262693,40.03443014878571,44.0,268.0,1.0,5.0
2020-04-25 16:34:02.848705+00:00,fe8245c0,gMBFgv6AhgABAj4ZYgcQCDUMuRXgYDnMOYsZp3vN4N7WbBx/Dkh3Fh0Qyezu,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-111,-13.2,-1,100,134,1.0,60,9,76,1587832442.848705,22.113275051116943,1.9897550181187456,76.0,240.0,1.0,4.0
2020-04-25 16:34:02.879760+00:00,26012682,QIImASYANIMB+RrK3ROdbCpP8g==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-76,7.8,-1,10,33588,1.0,28,9,44,1587832442.8797598,0.0310547351837158,2447.2918397273,120.0,284.0,2.0,5.0
2020-04-25 16:34:04.569416+00:00,fe8245c8,gMhFgv6AHgUBonis6DviTUITKVrcK4rN5aLn3LHWWGL5HSa2YJ54KGZtVzi2,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-99,-4.2,-1,100,1310,1.0,60,9,76,1587832444.569416,1.6896562576293943,26.040799601294324,76.0,360.0,1.0,6.0
2020-04-25 16:34:25.003370+00:00,27008243,QEOCACeA1wMBOcx81u/8xsGQQrf27j5n2vLTxeNc4S+k7wYN,0000024b0b031c97,1,867500000,11.0,125.0,4/5,-82,6.5,-1,10,983,1.0,48,9,64,1587832465.00337,20.433954000473022,3.7192997497322686,64.0,380.0,1.0,6.0
2020-04-25 16:34:25.024048+00:00,26012682,QIImASYANYMBgSDa1cxSNxoSJw==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,8.5,-1,10,33589,1.0,28,9,44,1587832465.024048,0.0206780433654785,3095.070402398248,108.0,424.0,2.0,7.0
2020-04-25 16:34:45.160938+00:00,035028dd,QN0oUAOAWQMBdNGrFBRUaVtDPdB/bqjF5Vhq/xwC51wEbLFgQttsq3t+boRMHkOea+Qxno490zNcZ7M1kmEc9f8=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,2.5,-1,10,857,1.0,88,9,104,1587832485.160938,20.136889934539795,2.1850444702748764,104.0,408.0,1.0,6.0
2020-04-25 16:34:47.168442+00:00,26012682,QIImASYANoMB2nDx6TJ2Z7XCRA==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-77,9.2,-1,10,33590,1.0,28,9,44,1587832487.168442,2.0075039863586426,51.805625645926014,44.0,452.0,1.0,7.0
2020-04-25 16:35:03.202774+00:00,fe8245c9,gMlFgv6AugABFClaXbRiwcJtbOh4pmfh0s5zOha0rGh0zCaVA2cArgFjFHtk,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-100,-5.0,-1,100,186,1.0,60,9,76,1587832503.202774,16.034332036972046,2.7441118157304323,76.0,408.0,1.0,6.0
2020-04-25 16:35:09.312748+00:00,26012682,QIImASYAN4MB3uclsOX8ZtuROQ==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,11.0,-1,10,33591,1.0,28,9,44,1587832509.312748,6.109973907470703,12.438678323498948,44.0,376.0,1.0,6.0
2020-04-25 16:35:31.457261+00:00,26012682,QIImASYAOIMBxUJC41PDjvZvXw==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,8.8,-1,10,33592,1.0,28,9,44,1587832531.457261,22.14451313018799,1.9869481772447743,44.0,312.0,1.0,5.0
2020-04-25 16:35:48.164279+00:00,2601279f,QJ8nASYABh0BNdT/wVq3tQ5Y5JJ4AYBOw/wk1kEtyMfdS4DgYWLK/2biLXiaLvsBiJazWElSIbLntw6YEFQ=,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-107,-2.5,-1,10,7430,1.0,84,9,100,1587832548.164279,16.70701789855957,2.633623802114532,100.0,264.0,1.0,4.0
2020-04-25 16:35:53.601486+00:00,26012682,QIImASYAOYMBKmGOCwljkLEUsg==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,6.0,-1,10,33593,1.0,28,9,44,1587832553.601486,5.437206983566284,18.39179569625463,44.0,308.0,1.0,5.0
2020-04-25 16:36:02.307322+00:00,26012c52,QFIsASYA/RwBtRX3dD0XXHt7Dj5cxSaY/zBNtuXZKvu5rR7jCoe3QWYjjb6vM9DLn6dXva2RMXWIK483Tp4=,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-95,-8.2,-1,10,7421,1.0,84,9,100,1587832562.307322,8.705836057662964,5.054080930144642,100.0,408.0,1.0,6.0
2020-04-25 16:36:15.745678+00:00,26012682,QIImASYAOoMBc4qqg2/b3ZIrPQ==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-75,9.2,-1,10,33594,1.0,28,9,44,1587832575.7456782,13.438356161117554,7.441386342277436,44.0,332.0,1.0,5.0
2020-04-25 16:36:31.793137+00:00,26012ab2,QLIqASYABB0B+7eE1TA83eXji6SOh0nLQfwoPvDNoUS3+Q2PYR79Q/2A1tViEWzS+PHW9cZhddIoe0xuqrU=,0000024b0b031c97,1,867900000,12.0,125.0,4/5,-108,-2.2,-1,10,7428,1.0,84,9,100,1587832591.7931368,16.04745864868164,2.7418671680836373,100.0,388.0,1.0,5.0
2020-04-25 16:36:37.889958+00:00,26012682,QIImASYAO4MBSOGyvj+VTZ6n2A==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-78,9.8,-1,10,33595,1.0,28,9,44,1587832597.889958,6.096821069717407,16.40199029239923,44.0,432.0,1.0,6.0
2020-04-25 16:37:00.034194+00:00,26012682,QIImASYAPIMByiDYv4XvYOEvaA==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-79,10.2,-1,10,33596,1.0,28,9,44,1587832620.034194,22.144236087799072,1.9869730355811603,44.0,332.0,1.0,5.0
2020-04-25 16:37:22.178385+00:00,26012682,QIImASYAPYMBIiEpW3UPW9veJg==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-77,9.2,-1,10,33597,1.0,28,9,44,1587832642.1783848,22.144190788269043,1.9869771002564316,44.0,232.0,1.0,4.0
2020-04-25 16:37:26.591240+00:00,27008243,QEOCACeA2AMBpH65XaZ2M0/YSS56Eh/q31hGdKQWWDkPQLjm,0000024b0b031c97,1,868100000,11.0,125.0,4/5,-89,8.8,-1,10,984,1.0,48,9,64,1587832646.59124,4.41285514831543,9.97086886407242,64.0,296.0,1.0,5.0
2020-04-25 16:37:36.749702+00:00,fe8245c0,gMBFgv6AhgABAj4ZYgcQCDUMuRXgYDnMOYsZp3vN4N7WbBx/Dkh3Fh0Qyezu,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-106,-7.8,-1,100,134,1.0,60,9,76,1587832656.749702,10.158462047576904,6.300166275195752,76.0,272.0,1.0,5.0
2020-04-25 16:37:44.322619+00:00,26012682,QIImASYAPoMBBHbYeI90ZJ7MzQ==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-76,8.5,-1,10,33598,1.0,28,9,44,1587832664.322619,7.5729169845581055,10.035762990003878,44.0,272.0,1.0,5.0
2020-04-25 16:38:06.466869+00:00,26012682,QIImASYAP4MBCjdzHkre+Mnbfw==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-77,7.2,-1,10,33599,1.0,28,9,44,1587832686.4668689,22.14424991607666,1.9869717947888643,44.0,272.0,1.0,5.0
2020-04-25 16:38:28.611149+00:00,26012682,QIImASYAQIMBNtTSmDvrl5BlGA==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.8,-1,10,33600,1.0,28,9,44,1587832708.611149,22.14428019523621,1.9869690778870075,44.0,208.0,1.0,4.0
2020-04-25 16:38:37.103497+00:00,fe8245c9,gMlFgv6AugABFClaXbRiwcJtbOh4pmfh0s5zOha0rGh0zCaVA2cArgFjFHtk,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-106,-4.8,-1,100,186,1.0,60,9,76,1587832717.103497,8.492347955703735,5.181134855696555,76.0,208.0,1.0,4.0
2020-04-25 16:38:50.755790+00:00,26012682,QIImASYAQYMBGhCuUW30Zebziw==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,10.5,-1,10,33601,1.0,28,9,44,1587832730.75579,13.652292966842651,5.566830435340154,44.0,208.0,1.0,4.0
2020-04-25 16:39:12.900223+00:00,26012682,QIImASYAQoMBvi6M3jxNkP1WTg==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,9.2,-1,10,33602,1.0,28,9,44,1587832752.900223,22.14443302154541,1.9869553651335408,44.0,208.0,1.0,4.0
2020-04-25 16:39:35.044648+00:00,26012682,QIImASYAQ4MBifL0S6OAjydjCQ==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-76,9.0,-1,10,33603,1.0,28,9,44,1587832775.044648,22.14442491531372,1.9869560924823253,44.0,208.0,1.0,4.0
2020-04-25 16:39:56.774507+00:00,fe8245b5,gLVFgv6A5AcBe85B1JNDWkuU51OFPP23zp7FVG7nQ2VgU5QIKLunkn7nT7/j,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-103,-11.0,-1,100,2020,1.0,60,9,76,1587832796.774507,21.72985911369324,2.02486356537273,76.0,164.0,1.0,3.0
2020-04-25 16:39:57.189144+00:00,26012682,QIImASYARIMB3gbEdHmXYpvh/A==,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-75,9.2,-1,10,33604,1.0,28,9,44,1587832797.189144,0.4146370887756347,183.29281691711984,44.0,208.0,1.0,4.0
2020-04-25 16:40:06.515112+00:00,fe8245a0,gKBFgv6AkgkBKT5uu+gGnP2pvRx6ayX5Z58PMzhZapwN2f5YUqcC4KqItX4A,0000024b0b031c97,1,868500000,12.0,125.0,4/5,-102,-15.5,-1,100,2450,1.0,60,9,76,1587832806.515112,9.325967788696287,4.718009004205548,76.0,284.0,1.0,5.0
2020-04-25 16:40:19.333492+00:00,26012682,QIImASYARYMBqqA4jCffybB4OA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-77,6.0,-1,10,33605,1.0,28,9,44,1587832819.333492,12.818380117416382,5.928986291859024,44.0,284.0,1.0,5.0
2020-04-25 16:40:27.401609+00:00,27008243,QEOCACeA2QMByQL4C+Xwa60mEbDtRpI0UGbuVcZb3xKncEOf,0000024b0b031c97,1,868500000,11.0,125.0,4/5,-82,6.5,-1,10,985,1.0,48,9,64,1587832827.401609,8.068116903305054,5.453565004985943,64.0,348.0,1.0,6.0
2020-04-25 16:40:34.338831+00:00,26012e63,QGMuASaAZgIBAzQRiB78SpYCA98DDIcj,0000024b0b031c97,1,867700000,8.0,125.0,4/5,-109,-7.5,-1,10,614,1.0,32,9,48,1587832834.3388312,6.937222242355347,9.225594591628727,48.0,396.0,1.0,7.0
2020-04-25 16:40:41.478044+00:00,26012682,QIImASYARoMBCIC8/VaWMmhT7Q==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-73,9.0,-1,10,33606,1.0,28,9,44,1587832841.4780438,7.139212608337402,6.723430528451282,44.0,396.0,1.0,7.0
2020-04-25 16:40:46.640051+00:00,fe8245b9,gLlFgv6A4QYBoxhMWh318LsEeZeHdxAEWVMyENEd/EYtEVGR/hm8YI5Cxds4,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-103,-17.0,-1,100,1761,1.0,60,9,76,1587832846.640051,5.162007093429565,8.523816260540436,76.0,472.0,1.0,8.0
2020-04-25 16:41:03.622269+00:00,26012682,QIImASYAR4MBSgpLoHqWItV1WQ==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,9.0,-1,10,33607,1.0,28,9,44,1587832863.622269,16.982218027114868,4.47526935990656,44.0,396.0,1.0,7.0
2020-04-25 16:41:25.766607+00:00,26012682,QIImASYASIMBhVYHRu9QLT6Nrw==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-77,9.8,-1,10,33608,1.0,28,9,44,1587832885.766607,22.144338130950928,1.98696387942621,44.0,320.0,1.0,6.0
2020-04-25 16:41:47.911039+00:00,26012682,QIImASYASYMBWpL0S7a+TPgE1A==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-78,7.8,-1,10,33609,1.0,28,9,44,1587832907.9110389,22.144431829452515,1.986955472096564,44.0,132.0,1.0,3.0
2020-04-25 16:42:10.055294+00:00,26012682,QIImASYASoMBeU3MiPUtfEKf+Q==,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-78,9.0,-1,10,33610,1.0,28,9,44,1587832930.055294,22.1442551612854,1.986971324143916,44.0,132.0,1.0,3.0
2020-04-25 16:42:11.004224+00:00,fe8245c9,gMlFgv6AugABFClaXbRiwcJtbOh4pmfh0s5zOha0rGh0zCaVA2cArgFjFHtk,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-103,-9.0,-1,100,186,1.0,60,9,76,1587832931.004224,0.948930025100708,46.36801327403501,76.0,208.0,1.0,4.0
2020-04-25 16:42:32.199601+00:00,26012682,QIImASYAS4MBPplRVaDBHtVEbA==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,10.2,-1,10,33611,1.0,28,9,44,1587832952.199601,21.19537687301636,3.585687598542062,44.0,208.0,1.0,4.0
2020-04-25 16:42:54.343937+00:00,26012682,QIImASYATIMB2Hg/O0B8AWmscA==,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-78,7.2,-1,10,33612,1.0,28,9,44,1587832974.343937,22.14433598518372,1.9869640719613095,44.0,208.0,1.0,4.0
2020-04-25 16:43:16.488540+00:00,26012682,QIImASYATYMBD3vII4vVF4zUEw==,0000024b0b031c97,1,867300000,7.0,125.0,4/5,-77,10.0,-1,10,33613,1.0,28,9,44,1587832996.48854,22.14460301399231,1.986940112324349,44.0,132.0,1.0,3.0
2020-04-25 16:43:24.306522+00:00,26011498,QJgUASYAaBUBuvQ5sy5thBkMZ574,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-103,4.2,-1,10,5480,1.0,28,9,44,1587833004.306522,7.817982196807861,5.628050677573238,44.0,176.0,1.0,4.0
2020-04-25 16:43:29.784433+00:00,27008243,QEOCACeA2gMBBdFHkq/Hio8aK9wzssqZtXfEEPs6KLH0uSp6,0000024b0b031c97,1,868300000,11.0,125.0,4/5,-93,7.0,-1,10,986,1.0,48,9,64,1587833009.784433,5.477910757064819,8.03225936882114,64.0,240.0,1.0,5.0
2020-04-25 16:43:38.632789+00:00,26012682,QIImASYAToMB1ZeXJHsHJ1c4BA==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-79,9.8,-1,10,33614,1.0,28,9,44,1587833018.632789,8.848356008529663,7.232982029464581,44.0,240.0,1.0,5.0
2020-04-25 16:44:00.777135+00:00,26012682,QIImASYAT4MBtLMlKqNIi9zpqA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-75,8.2,-1,10,33615,1.0,28,9,44,1587833040.7771351,22.144346237182617,1.9869631520717244,44.0,240.0,1.0,5.0
2020-04-25 16:44:20.541553+00:00,fe8245b9,gLlFgv6A4QYBoxhMWh318LsEeZeHdxAEWVMyENEd/EYtEVGR/hm8YI5Cxds4,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-97,-12.8,-1,100,1761,1.0,60,9,76,1587833060.5415528,19.76441764831543,2.226222941800172,76.0,272.0,1.0,5.0
2020-04-25 16:44:22.921568+00:00,26012682,QIImASYAUIMBdWBow/LLpEU3Xw==,0000024b0b031c97,1,867900000,7.0,125.0,4/5,-78,9.5,-1,10,33616,1.0,28,9,44,1587833062.921568,2.3800151348114014,31.93257004477933,44.0,316.0,1.0,6.0
2020-04-25 16:44:45.065855+00:00,26012682,QIImASYAUYMBKrMbHMlgL7+3bA==,0000024b0b031c97,1,867700000,7.0,125.0,4/5,-78,8.8,-1,10,33617,1.0,28,9,44,1587833085.065855,22.144287109375,1.986968457493137,44.0,208.0,1.0,4.0
2020-04-25 16:45:07.210264+00:00,26012682,QIImASYAUoMB7Ovg+4bGQIH6HQ==,0000024b0b031c97,1,867100000,7.0,125.0,4/5,-78,9.5,-1,10,33618,1.0,28,9,44,1587833107.210264,22.14440894126892,1.9869575257888417,44.0,208.0,1.0,4.0
2020-04-25 16:45:29.354434+00:00,26012682,QIImASYAU4MBr4nmhklRrY0joA==,0000024b0b031c97,1,867500000,7.0,125.0,4/5,-76,6.0,-1,10,33619,1.0,28,9,44,1587833129.354434,22.14417004585266,1.986978961455396,44.0,132.0,1.0,3.0
