time,device_address,physical_payload,gateway,crc_status,frequency,spreading_factor,bandwidth,code_rate,rssi,snr,size,mtype,fcnt,fport,payload_length,header_length,length_total,timestamps,time_diff,rate,rolling_rate_byte_sec,rolling_rate_byte_min,rolling_rate_packet_sec,rolling_rate_packet_min
2020-04-27 22:50:15.083871+00:00,20000003,QAMAACCAN5cKi2QjXxs8LeOshaPqD+HiF7Q=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-3.8,-1,10,38711,10.0,36,9,45,1588027815.083871,63.5482029914856,0.7081238789085704,45.0,45.0,1.0,1.0
2020-04-27 22:50:31.565242+00:00,26012e76,QHYuASaAl9oKnGAJMSaDS/H5Vedqy/FAOQ==,0000024b0b031c97,1,867300000,12.0,125.0,4/5,-107,-10.8,-1,10,55959,10.0,36,9,45,1588027831.565242,16.4813711643219,2.730355354014106,45.0,90.0,1.0,2.0
2020-04-27 22:51:28.672062+00:00,20000005,QAUAACCANpcK7nZSFtMkHA2DOg9DqQNRMNo=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-2.8,-1,10,38710,10.0,36,9,45,1588027888.672062,57.10681986808777,0.7879969520969026,45.0,90.0,1.0,2.0
2020-04-27 22:51:39.411297+00:00,2000002c,QCwAACCAApkKMd+CaYXQs+vPVD50ehwK6vM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-0.5,-1,10,39170,10.0,36,9,45,1588027899.411297,10.739235162734984,4.190242537583072,45.0,90.0,1.0,2.0
2020-04-27 22:51:53.424015+00:00,14000006,QAYAABSAZbQKavP5weCG8/2dFo/EK9yo+mY=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-93,-9.2,-1,10,46181,10.0,36,9,45,1588027913.424015,14.012717962265016,3.211368424111649,45.0,135.0,1.0,3.0
2020-04-27 22:52:29.827433+00:00,14000005,QAUAABSAZbQKJl0fTd5OEY/1M9EoMxFs5Fg=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-109,-13.8,-1,10,46181,10.0,36,9,45,1588027949.8274329,36.40341782569885,1.236147666558727,45.0,135.0,1.0,3.0
2020-04-27 22:52:38.902973+00:00,20000006,QAYAACCAN5cKzPqllDdc58ifqTrKGbivX1A=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-5.5,-1,10,38711,10.0,36,9,45,1588027958.902973,9.07554006576538,4.958382605763412,45.0,180.0,1.0,4.0
2020-04-27 22:54:50.670282+00:00,2000000c,QAwAACCA5WcK+6cDqLzkjDcI52VY+Pub7SE=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-0.8,-1,10,26597,10.0,36,9,45,1588028090.670282,131.7673089504242,0.3415111104449335,45.0,45.0,1.0,1.0
2020-04-27 22:54:54.808529+00:00,2000000a,QAoAACCAO5cKq084ectnG4RxBy6VhP8F8Kw=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-5.2,-1,10,38715,10.0,36,9,45,1588028094.808529,4.138247013092041,10.874169632125614,45.0,90.0,1.0,2.0
2020-04-27 22:55:20.599160+00:00,2000000d,QA0AACCAPJcKq+X+Hmo/eBk3kfQmeHxF1dQqtog=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-106,-4.0,-1,10,38716,10.0,40,9,49,1588028120.59916,25.79063105583191,1.7448196557340294,49.0,139.0,1.0,3.0
2020-04-27 22:55:31.706517+00:00,26012e76,QHYuASaAmNoKT2px0jwK0ycRAq/pPcWAxg==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-106,-11.2,-1,10,55960,10.0,36,9,45,1588028131.706517,11.107357025146484,4.411490500311327,45.0,184.0,1.0,4.0
2020-04-27 22:55:47.599231+00:00,20000034,QDQAACCAApkK96xBG4YDTjza5OwuiW46jTs=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-106,3.2,-1,10,39170,10.0,36,9,45,1588028147.599231,15.892714023590088,2.831486172418694,45.0,229.0,1.0,5.0
2020-04-27 22:56:22.011209+00:00,2000000b,QAsAACCAPJcKovQagUnDJvVcs2RHkb2Xdc+W09w=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-102,-7.0,-1,10,38716,10.0,40,9,49,1588028182.011209,34.411978006362915,1.307684202043815,49.0,139.0,1.0,3.0
2020-04-27 22:56:28.657793+00:00,20000005,QAUAACCAN5cKdbHt/hVtvAgp/b+WP64TjGw=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-5.0,-1,10,38711,10.0,36,9,45,1588028188.657793,6.6465840339660645,7.372208001823961,45.0,184.0,1.0,4.0
2020-04-27 22:56:39.395516+00:00,2000002c,QCwAACCAA5kKYbCiPTFbduUyRaWjf+S1gvQ=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-4.5,-1,10,39171,10.0,36,9,45,1588028199.395516,10.737722873687744,4.190832686720782,45.0,184.0,1.0,4.0
2020-04-27 22:56:53.396431+00:00,20000007,QAcAACCAELMKySC5fCP9auNgMTrGfHfzrIbMUdU=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-0.5,-1,10,45840,10.0,40,9,49,1588028213.3964312,14.000915288925173,3.2140755851580174,49.0,188.0,1.0,4.0
2020-04-27 22:56:56.950662+00:00,20000003,QAMAACCAEbMKY0KE0ltsIyUyriYwiH6nXi4=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-98,-8.0,-1,10,45841,10.0,36,9,45,1588028216.950662,3.5542306900024414,13.786387061996344,45.0,233.0,1.0,5.0
2020-04-27 22:57:29.811324+00:00,14000005,QAUAABSAZrQK0v0BrQFeXL/m2Jb5pvIHygs=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-102,-12.0,-1,10,46182,10.0,36,9,45,1588028249.811324,32.86066198348999,1.3694185473989875,45.0,184.0,1.0,4.0
2020-04-27 22:57:29.898475+00:00,20000000,QAAAACCAOpcKzMR3gh+yzthsqLFJGHyKnww=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-3.2,-1,10,38714,10.0,36,9,45,1588028249.898475,0.0871510505676269,516.3448943748666,90.0,229.0,2.0,5.0
2020-04-27 22:57:39.418465+00:00,20000006,QAYAACCAOJcKN+HyGpjWh/ESev6bZDTYXxdUJfo=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-3.5,-1,10,38712,10.0,40,9,49,1588028259.4184651,9.51999020576477,4.726895619362143,49.0,233.0,1.0,5.0
2020-04-27 22:58:17.565611+00:00,20000002,QAIAACCAHrQKjBJ0kQD03A9nQsHfv2zwinA=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-8.5,-1,10,46110,10.0,36,9,45,1588028297.5656111,38.14714598655701,1.2844997635541993,45.0,184.0,1.0,4.0
2020-04-27 22:58:21.916243+00:00,20000002,QAIAACCADZgKDzln0Sq5Q6bjtQ4p8/IW9Qk=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-103,-6.5,-1,10,38925,10.0,36,9,45,1588028301.9162428,4.350631713867188,10.34332551214739,45.0,229.0,1.0,5.0
2020-04-27 22:58:24.575498+00:00,20000017,QBcAACCAPJcKcy7U88v5LZ+l6IjIGOIV8iBg8v0=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-100,-8.0,-1,10,38716,10.0,40,9,49,1588028304.575498,2.659255027770996,16.922032497845564,49.0,278.0,1.0,6.0
2020-04-27 22:59:55.324698+00:00,2000000a,QAoAACCAPJcKEHiMdT1hbe99J9iUxnps3jiq0dk=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-97,0.2,-1,10,38716,10.0,40,9,49,1588028395.3246982,90.7492003440857,0.5399496614208285,49.0,49.0,1.0,1.0
2020-04-27 23:00:31.847856+00:00,26012e76,QHYuASaAmdoKIolqMQNVTeyuAcN70HyD1Q==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-105,-10.5,-1,10,55961,10.0,36,9,45,1588028431.847856,36.52315783500672,1.3416145510023365,45.0,94.0,1.0,2.0
2020-04-27 23:01:21.465093+00:00,2000000b,QAsAACCAPZcKMR27uFLz4hC2YFn14AmgE9s=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-103,0.5,-1,10,38717,10.0,36,9,45,1588028481.4650931,49.61723709106445,0.9069428819143988,45.0,90.0,1.0,2.0
2020-04-27 23:01:34.305810+00:00,20000000,QAAAACCAPpcKo2Zq2D3ww/XOlNH0BlQrnls=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,0.8,-1,10,38718,10.0,36,9,45,1588028494.30581,12.84071683883667,3.504477247243532,45.0,90.0,1.0,2.0
2020-04-27 23:01:39.894631+00:00,2000002c,QCwAACCABJkKCp39OtgBVhWLN+nkk/dPRbijVwM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-102,-0.5,-1,10,39172,10.0,40,9,49,1588028499.894631,5.588820934295654,8.05178776150416,49.0,139.0,1.0,3.0
2020-04-27 23:03:17.316294+00:00,20000019,QBkAACCAPZcKzX0dHKzIevEIvSKzhdgy0rE=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-7.0,-1,10,38717,10.0,36,9,45,1588028597.316294,97.42166304588318,0.502968215364197,45.0,45.0,1.0,1.0
2020-04-27 23:03:21.900214+00:00,20000002,QAIAACCADpgKQa2xOTCWr2m3dHx8R3VzrYU=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-3.5,-1,10,38926,10.0,36,9,45,1588028601.900214,4.583920001983643,9.816925247501423,45.0,90.0,1.0,2.0
2020-04-27 23:03:52.090740+00:00,2000008b,QIsAACCA6DgKD8Mq4XVwfYP17a1QUwqZpMc=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-105,-6.5,-1,10,14568,10.0,36,9,45,1588028632.09074,30.19052600860596,1.4905338180319392,45.0,135.0,1.0,3.0
2020-04-27 23:04:37.942932+00:00,14000004,QAQAABSAZ7QKOYllwMaQfoVyCsyQENwgQTs=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-105,-16.8,-1,10,46183,10.0,36,9,45,1588028677.942932,45.85219192504883,0.9814143688824768,45.0,90.0,1.0,2.0
2020-04-27 23:05:31.989115+00:00,26012e76,QHYuASaAmtoKiafLoEbsYI9CaxBvMpBbgw==,0000024b0b031c97,1,867100000,12.0,125.0,4/5,-102,-14.0,-1,10,55962,10.0,36,9,45,1588028731.9891148,54.04618287086487,0.8326212437152251,45.0,90.0,1.0,2.0
2020-04-27 23:06:47.059104+00:00,20000004,QAQAACCAOZcK+o7MfWnxW5593YeK0Dxdd6c=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-109,-3.0,-1,10,38713,10.0,36,9,45,1588028807.059104,75.06998920440674,0.599440608383069,45.0,45.0,1.0,1.0
2020-04-27 23:06:53.899294+00:00,14000006,QAYAABSAaLQKX03/hBP9v1xNtIakTgw7le8oCFw=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-113,-6.0,-1,10,46184,10.0,40,9,49,1588028813.899294,6.840189933776856,6.578764688651409,49.0,94.0,1.0,2.0
2020-04-27 23:07:15.478863+00:00,200000f0,QPAAACCA6TgKlT4rVnkCr87NsVA=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-6.2,-1,10,14569,10.0,28,9,37,1588028835.478863,21.579569101333615,2.270666284850507,37.0,131.0,1.0,3.0
2020-04-27 23:07:30.301571+00:00,14000005,QAUAABSAaLQKnycjU6kRRE11gUZP2yU/dpGqPsQ=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-10.2,-1,10,46184,10.0,40,9,49,1588028850.3015711,14.822708129882812,2.4961700436782817,49.0,180.0,1.0,4.0
2020-04-27 23:07:30.399386+00:00,20000000,QAAAACCAPJcKBl1pJ9cOh2ztIAU5bQPefqT74oI=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-6.0,-1,10,38716,10.0,40,9,49,1588028850.3993862,0.0978150367736816,500.9454743995359,98.0,229.0,2.0,5.0
2020-04-27 23:08:21.884193+00:00,20000002,QAIAACCAD5gKlpXGur/OAzWCZfiBqtAWJD4=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-101,-0.8,-1,10,38927,10.0,36,9,45,1588028901.884193,51.48480677604675,0.9517370864990252,45.0,143.0,1.0,3.0
2020-04-27 23:08:24.011703+00:00,20000017,QBcAACCAPpcKvVycGVENWUrp8noT6O7O7M4=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-3.5,-1,10,38718,10.0,36,9,45,1588028904.011703,2.127510070800781,21.151486245638445,45.0,188.0,1.0,4.0
2020-04-27 23:08:31.632732+00:00,20000001,QAEAACCAPpcKbZOcVaCldpVMPuuwb6LDBgE=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-108,-7.0,-1,10,38718,10.0,36,9,45,1588028911.632732,7.621028900146484,5.904714519470599,45.0,135.0,1.0,3.0
2020-04-27 23:09:54.765472+00:00,2000000a,QAoAACCAPpcK5P3L9FJVQXk3HgMJ4yknT9I=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-3.5,-1,10,38718,10.0,36,9,45,1588028994.765472,83.13274002075195,0.5413029810970612,45.0,45.0,1.0,1.0
2020-04-27 23:10:09.588107+00:00,20000000,QAAAACCADpgKc4ktP1DOhIGHoFapGRM7Ohw=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-104,-6.0,-1,10,38926,10.0,36,9,45,1588029009.588107,14.822635173797607,3.035897427978784,45.0,90.0,1.0,2.0
2020-04-27 23:10:32.130438+00:00,26012e76,QHYuASaAm9oK/W+H01Qr8VST0uj45pJmnQ==,0000024b0b031c97,1,868300000,12.0,125.0,4/5,-105,-6.8,-1,10,55963,10.0,36,9,45,1588029032.130438,22.542330741882324,1.9962443331732616,45.0,135.0,1.0,3.0
2020-04-27 23:10:48.981246+00:00,2000000e,QA4AACCAP5cKuVNHRvS2gbIFoVA+mfApB7Y=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-4.5,-1,10,38719,10.0,36,9,45,1588029048.981246,16.850808143615723,2.6704950656653925,45.0,180.0,1.0,4.0
2020-04-27 23:11:21.433884+00:00,2000000b,QAsAACCAP5cK23acB62lFZff4PU1tVa64MI=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-102,-9.0,-1,10,38719,10.0,36,9,45,1588029081.433884,32.452637910842896,1.386636122574333,45.0,135.0,1.0,3.0
2020-04-27 23:11:39.348190+00:00,2000002c,QCwAACCABpkKOR6auOjilFsnCn3sjs3nfw0=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-0.5,-1,10,39174,10.0,36,9,45,1588029099.34819,17.914306163787842,2.511958855038632,45.0,135.0,1.0,3.0
2020-04-27 23:12:10.214556+00:00,20000001,QAEAACCAFLMKpdIuvGK1XOUx4e1qAQkSytyPi+I=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-3.0,-1,10,45844,10.0,40,9,49,1588029130.214556,30.866365909576416,1.457897574720274,49.0,139.0,1.0,3.0
2020-04-27 23:12:15.467530+00:00,200000f0,QPAAACCA6jgK4lOPtU8CATsDAwvTHyY=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-3.0,-1,10,14570,10.0,32,9,41,1588029135.46753,5.252974033355713,9.328049156317215,41.0,180.0,1.0,4.0
2020-04-27 23:12:28.603614+00:00,20000000,QAAAACCAFLMKB4zjC6b/Hj8a9JlDTBCzsOBUy1w=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-112,-8.2,-1,10,45844,10.0,40,9,49,1588029148.603614,13.136083841323853,3.12117374517823,49.0,184.0,1.0,4.0
2020-04-27 23:12:41.763504+00:00,20000085,QIUAACCA6jgKFGFkJE89iDxRceyPmm0=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-109,-5.2,-1,10,14570,10.0,32,9,41,1588029161.763504,13.159890174865724,3.7234353287830513,41.0,180.0,1.0,4.0
2020-04-27 23:13:17.285125+00:00,20000019,QBkAACCAP5cKSauVQur6Z9Hz3o8CkdGtBwQ=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-4.0,-1,10,38719,10.0,36,9,45,1588029197.285125,35.521620988845825,1.1542266050548324,45.0,135.0,1.0,3.0
2020-04-27 23:13:18.332845+00:00,20000010,QBAAACCAP5cKKLb7gmWrFdXdWu9vU8leS8g=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-107,-5.0,-1,10,38719,10.0,36,9,45,1588029198.332845,1.047719955444336,42.95040842370478,45.0,180.0,1.0,4.0
2020-04-27 23:13:31.617975+00:00,20000001,QAEAACCAP5cKuips4NlaDugKmloDpjgH10k=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-109,-4.8,-1,10,38719,10.0,36,9,45,1588029211.617975,13.2851300239563,3.387245734054099,45.0,176.0,1.0,4.0
2020-04-27 23:14:54.751123+00:00,2000000a,QAoAACCAP5cKSe9yMHpZGdZN6uPSzIJ+i8A=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-106,0.0,-1,10,38719,10.0,36,9,45,1588029294.751123,83.1331479549408,0.541300324924428,45.0,45.0,1.0,1.0
2020-04-27 23:15:09.574478+00:00,20000000,QAAAACDAD5gKXYvvOESCqXNx05eSu3cKlfI=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-104,-5.8,-1,10,38927,10.0,36,9,45,1588029309.574478,14.823355197906494,3.0357499634330667,45.0,90.0,1.0,2.0
2020-04-27 23:15:32.271761+00:00,26012e76,QHYuASaAnNoK+sAJx4GszOZArjh6fXpeGQ==,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-95,-7.0,-1,10,55964,10.0,36,9,45,1588029332.271761,22.69728279113769,1.9826161754291816,45.0,135.0,1.0,3.0
2020-04-27 23:16:28.620037+00:00,20000008,QAgAACCAbZgKV9Jw+Gx9lIM8G0ttUI1LQek=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-9.0,-1,10,39021,10.0,36,9,45,1588029388.620037,56.348276138305664,0.7986047326372229,45.0,90.0,1.0,2.0
2020-04-27 23:16:53.342124+00:00,14000006,QAYAABSAarQK5hJsjVh0ja//uHHN8st6IZs=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-11.5,-1,10,46186,10.0,36,9,45,1588029413.342124,24.722086906433105,1.8202346820603656,45.0,90.0,1.0,2.0
2020-04-27 23:17:29.746905+00:00,14000005,QAUAABSAarQKe/q1ypafOdFI2/GpbLKrUP0=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-107,-12.2,-1,10,46186,10.0,36,9,45,1588029449.746905,36.40478110313416,1.236101375599972,45.0,90.0,1.0,2.0
2020-04-27 23:18:08.755203+00:00,20000018,QBgAACCAQJcKujgdH2kxxXjB5y0Y8jLwil6jgio=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,1.8,-1,10,38720,10.0,40,9,49,1588029488.755203,39.00829792022705,1.1536007054710804,49.0,94.0,1.0,2.0
2020-04-27 23:19:03.460039+00:00,20000001,QAEAACCAP5cKMfhe501aCUN98DzdgmlkhJw=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-109,-2.0,-1,10,38719,10.0,36,9,45,1588029543.460039,54.70483589172363,0.8957160587591356,45.0,94.0,1.0,2.0
2020-04-27 23:19:50.594417+00:00,2000000c,QAwAACCA6mcKOtH5RNbaW+eckM5LxYH9seM=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-105,-6.2,-1,10,26602,10.0,36,9,45,1588029590.5944169,47.13437795639038,0.9547171714376892,45.0,90.0,1.0,2.0
2020-04-27 23:19:55.268270+00:00,2000000a,QAoAACCAQJcKVLqenF/cv0GaVI/nRvGaEYNtkUg=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-109,-3.5,-1,10,38720,10.0,40,9,49,1588029595.26827,4.673853158950806,9.62803033591703,49.0,139.0,1.0,3.0
2020-04-27 23:20:32.413066+00:00,26012e76,QHYuASaAndoK958dKpVQrR7sYVR25/rcCg==,0000024b0b031c97,1,867500000,12.0,125.0,4/5,-99,-14.0,-1,10,55965,10.0,36,9,45,1588029632.413066,37.1447958946228,1.3191619127214909,45.0,139.0,1.0,3.0
2020-04-27 23:21:28.605264+00:00,20000008,QAgAACCAbpgKhEwoPNP30fsQ/undwHxfihs=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-113,-7.8,-1,10,39022,10.0,36,9,45,1588029688.605264,56.1921980381012,0.8008229179696386,45.0,90.0,1.0,2.0
2020-04-27 23:21:47.534169+00:00,20000004,QAQAACCAPJcKh2bXvQjNb7NMbZysNs6OerJ6V/4=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-103,-8.0,-1,10,38716,10.0,40,9,49,1588029707.5341692,18.928905248641968,2.3773165647405032,49.0,94.0,1.0,2.0
2020-04-27 23:21:52.798758+00:00,20000007,QAcAACCAFbMKhE9LdV0M16joY54BEwLKfZE=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-1.2,-1,10,45845,10.0,36,9,45,1588029712.7987578,5.2645885944366455,9.307469923059278,45.0,139.0,1.0,3.0
2020-04-27 23:21:53.325752+00:00,14000006,QAYAABSAa7QKEahzcTAsYPxPpqoSQez3XQw=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-79,-7.5,-1,10,46187,10.0,36,9,45,1588029713.325752,0.5269942283630371,85.38992948704609,45.0,184.0,1.0,4.0
2020-04-27 23:22:29.730788+00:00,14000005,QAUAABSAa7QKq/oKk6HjG54nPAYzEztliKY=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-96,-15.0,-1,10,46187,10.0,36,9,45,1588029749.730788,36.405035972595215,1.2360927217287976,45.0,184.0,1.0,4.0
2020-04-27 23:22:43.266941+00:00,20000012,QBIAACCAQZcK8WhUO7/yiveLG+62Ax0Rgss=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-2.0,-1,10,38721,10.0,36,9,45,1588029763.2669408,13.536152839660645,3.3244305478105227,45.0,229.0,1.0,5.0
2020-04-27 23:22:53.365243+00:00,20000006,QAYAACCAEJgKvxtiVEfVT82JMb2gPZFRYkq2eOg=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-3.0,-1,10,38928,10.0,40,9,49,1588029773.365243,10.098302125930786,4.456194659144469,49.0,139.0,1.0,3.0
2020-04-27 23:23:31.588422+00:00,20000001,QAEAACCAQZcKYocEp8FuuXqfnd/0mRl695Y=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-4.8,-1,10,38721,10.0,36,9,45,1588029811.5884218,38.22317886352539,1.2819446591544073,45.0,139.0,1.0,3.0
2020-04-27 23:24:03.971274+00:00,20000001,QAEAACCAQJcKo4G7Gt2XCibnL4P9j0tjOUTNKGA=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-6.5,-1,10,38720,10.0,40,9,49,1588029843.971274,32.38285207748413,1.3896243571235225,49.0,94.0,1.0,2.0
2020-04-27 23:25:19.972802+00:00,2000000d,QA0AACCAQpcK/ADzYHAgGFTo3E3GQRhO6CE=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-106,0.0,-1,10,38722,10.0,36,9,45,1588029919.9728022,76.00152826309204,0.6447238775301765,45.0,45.0,1.0,1.0
2020-04-27 23:25:28.891287+00:00,20000033,QDMAACCACJkKy/ubRMjviluvYS2N1B6vCirLqfU=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-107,-9.0,-1,10,39176,10.0,40,9,49,1588029928.891287,8.918484926223755,5.045700068145297,49.0,94.0,1.0,2.0
2020-04-27 23:25:48.021903+00:00,20000034,QDQAACCACJkKht1+VXeJhw0+FDuhmjWRfzuBQzs=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-104,-3.2,-1,10,39176,10.0,40,9,49,1588029948.021903,19.130615949630737,2.561339380238084,49.0,143.0,1.0,3.0
2020-04-27 23:26:21.387069+00:00,2000000b,QAsAACCAQpcK0WSthmdPqPGjFizSpIHETBc=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-2.8,-1,10,38722,10.0,36,9,45,1588029981.387069,33.3651659488678,1.4685975209921815,45.0,143.0,1.0,3.0
2020-04-27 23:26:53.833795+00:00,14000006,QAYAABSAbLQKOqKi3p6HtpebhH1kDnmjdNSjM2w=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-94,-15.8,-1,10,46188,10.0,40,9,49,1588030013.833795,32.44672608375549,1.3868887691115723,49.0,94.0,1.0,2.0
2020-04-27 23:28:01.233227+00:00,2000002e,QC4AACCACZkKK1Ye9PXDsZShcjYEvAzWB5s=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-111,-7.8,-1,10,39177,10.0,36,9,45,1588030081.233227,67.39943194389343,0.7270090946877711,45.0,45.0,1.0,1.0
2020-04-27 23:30:01.735506+00:00,20000002,QAIAACCAIZgK3i2Tr59Qy676To3iTAeF8aI=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-108,-10.5,-1,10,38945,10.0,36,9,45,1588030201.7355058,120.50227880477904,0.3734369212461343,45.0,45.0,1.0,1.0
2020-04-27 23:30:14.964742+00:00,20000003,QAMAACDAP5cKD4+5aqzP8rZ+hxj0y31boxU=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-108,-7.8,-1,10,38719,10.0,36,9,45,1588030214.964742,13.229236125946043,3.4015569433932056,45.0,90.0,1.0,2.0
2020-04-27 23:30:32.695793+00:00,26012e76,QHYuASaAn9oKltgq5zeEFQYe/DXtuUOVrg==,0000024b0b031c97,1,867700000,12.0,125.0,4/5,-108,-8.2,-1,10,55967,10.0,36,9,45,1588030232.695793,17.731050968170166,2.537920627535367,45.0,135.0,1.0,3.0
2020-04-27 23:30:54.724353+00:00,2000000c,QAwAACCARJcK3845pAyQkSIAvWIi5SGP81jQYak=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-109,-3.5,-1,10,38724,10.0,40,9,49,1588030254.724353,22.028560161590576,2.042802601255023,49.0,184.0,1.0,4.0
2020-04-27 23:31:52.768773+00:00,20000007,QAcAACCAF7MKiyT+iB+P7iBvuJzp1MxRyp4=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-106,-2.2,-1,10,45847,10.0,36,9,45,1588030312.768773,58.04442000389099,0.8441810598971494,45.0,94.0,1.0,2.0
2020-04-27 23:31:53.293006+00:00,14000006,QAYAABSAbbQKmp5Lh8Xo61f5yxdT6eKorHI=,0000024b0b031c97,1,868100000,12.0,125.0,4/5,-99,-15.5,-1,10,46189,10.0,36,9,45,1588030313.2930062,0.5242331027984619,85.83967658619979,45.0,139.0,1.0,3.0
2020-04-27 23:31:57.370370+00:00,20000003,QAMAACCAGLMKPw3x0/JCQQbBPWCQ+pfq7ZdxpBM=,0000024b0b031c97,1,868300000,7.0,125.0,4/5,-97,-7.2,-1,10,45848,10.0,40,9,49,1588030317.37037,4.077363967895508,11.0365423235018,49.0,139.0,1.0,3.0
2020-04-27 23:32:38.774900+00:00,20000006,QAYAACDAP5cKZ2+jhfMzM1bcLlkhJjyE2So=,0000024b0b031c97,1,868100000,7.0,125.0,4/5,-108,-3.0,-1,10,38719,10.0,36,9,45,1588030358.7749,41.40452980995178,1.1834453917219128,45.0,184.0,1.0,4.0
2020-04-27 23:33:31.558866+00:00,20000001,QAEAACCAQ5cKwS2U01v6MmN+5cG0YlzL+hM=,0000024b0b031c97,1,868500000,7.0,125.0,4/5,-106,-0.2,-1,10,38723,10.0,36,9,45,1588030411.558866,52.783966064453125,0.8525316181253162,45.0,90.0,1.0,2.0
